vacancy_id,vacancy_url,year_published,programming,ml_dl_core,llm_nlp,cv_audio_multimodal,ml_domains,frameworks_libraries,data_engineering,mlops_production,cloud_platform,math_stats,soft_and_process,is_llm_role,is_nlp_role,is_cv_role,is_mlops_role,is_data_heavy_role,is_researchy_role,skill__agile,skill__airflow,skill__api_backend,skill__c++,skill__communication,skill__computer_vision,skill__deep_learning,skill__docker,skill__english,skill__etl_elt,skill__experiment_tracking,skill__fine_tuning,skill__kubernetes,skill__leadership,skill__llm,skill__machine_learning,skill__mlops,skill__nlp,skill__numpy,skill__opencv,skill__pandas,skill__prompt_engineering,skill__python,skill__pytorch,skill__rag,skill__scikit_learn,skill__spark,skill__sql,skill__streaming,skill__tensorflow,salary_rub,salary_rub_log,region_академгородок (новосибирская область),region_алматы,region_армения,region_астана,region_батуми,region_белгород,region_бишкек,region_волгоград,region_воронеж,region_донецк,region_екатеринбург,region_ижевск,region_израиль,region_йошкар-ола,region_казань,region_калининград,region_кемерово,region_кипр,region_киров (кировская область),region_коломна (московская область),region_красногорск (московская область),region_краснодар,region_красноярск,region_курган,region_люберцы (московская область),region_махачкала,region_минск,region_москва,region_мытищи (московская область),region_набережные челны,region_нижний новгород,region_новосибирск,region_ногинск (московская область),region_одинцово (московская область),region_омск,region_пенза,region_пермь,region_подольск (московская область),region_псков,region_ростов-на-дону,region_рязань,region_самара,region_санкт-петербург,region_саратов,region_сербия,region_симферополь,region_советский (ханты-мансийский ао),region_ставрополь,region_таганрог,region_ташкент,region_тбилиси,region_тверь,region_тольятти,region_томск,region_тула,region_тюмень,region_ульяновск,region_уфа,region_хабаровск,region_чайковский,region_чебоксары,region_челябинск,region_череповец,region_якутск
131087858,https://hh.ru/vacancy/131087858,2026,"python, sql",,llm,,,"catboost, lightgbm, pytorch, xgboost","airflow, spark","mlops, monitoring",,,,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,552000.0,13.221305136851795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131279533,https://hh.ru/vacancy/131279533,2026,python,deep_learning,,computer_vision,,pytorch,,,,,,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,250000.0,12.429220196836383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131030756,https://hh.ru/vacancy/131030756,2026,"c++, python, sql",,,computer_vision,time_series,"numpy, pandas, pytorch, scikit_learn, tensorflow",,,,"probability, statistics",,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,100000.0,11.51293546492023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130957736,https://hh.ru/vacancy/130957736,2026,"python, sql",deep_learning,"llm, nlp",computer_vision,recommender_systems,"numpy, pandas, pytorch, scikit_learn, tensorflow","airflow, spark","api_backend, docker, experiment_tracking, kubernetes, mlops","aws, azure, gcp",,,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,290000.0,12.577639650232573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131182855,https://hh.ru/vacancy/131182855,2026,"python, sql",,llm,,,,streaming,"api_backend, docker",,,,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,450000.0,13.017005083966255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131205951,https://hh.ru/vacancy/131205951,2026,python,,,,,"keras, pytorch, tensorflow",,"api_backend, ci_cd, docker, inference_optimization, kubernetes, mlops",,,"communication, english, research",0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,368000.0,12.81584093453868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131377331,https://hh.ru/vacancy/131377331,2026,"python, sql",deep_learning,"llm, nlp",,time_series,"keras, numpy, pandas, pytorch, scikit_learn, tensorflow",,,,,,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,300000.0,12.611541086966115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131786183,https://hh.ru/vacancy/131786183,2026,"java, python, sql",,,,,,streaming,,,,english,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,160000.0,11.982935344196433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130991788,https://hh.ru/vacancy/130991788,2026,"bash, python",feature_engineering,"fine_tuning, nlp, rag",,,"catboost, keras, pytorch, scikit_learn","airflow, feature_store, spark, streaming","api_backend, ci_cd, docker, experiment_tracking, kubernetes, mlops",,,,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,280000.0,12.54254845357358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130323792,https://hh.ru/vacancy/130323792,2026,python,,"llm, rag",,time_series,,,docker,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,270000.0,12.506180941677357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130961215,https://hh.ru/vacancy/130961215,2026,python,,"llm, nlp",,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,138000.0,11.835016210489899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131111122,https://hh.ru/vacancy/131111122,2026,"python, sql",,"llm, nlp",,,,"airflow, data_warehousing, etl_elt",,aws,,english,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,375000.0,12.834683971615659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131790801,https://hh.ru/vacancy/131790801,2026,sql,,,,,,,api_backend,,,"agile, communication",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,250000.0,12.429220196836383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130969724,https://hh.ru/vacancy/130969724,2026,"python, sql",,"llm, rag",,,,,"api_backend, ci_cd, docker, kubernetes",,,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,130000.0,11.775297421715827,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131680792,https://hh.ru/vacancy/131680792,2026,,,"llm, rag",,,,,,,,agile,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3250.0,8.086717920303906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131373924,https://hh.ru/vacancy/131373924,2026,"python, sql",machine_learning,llm,,,,"airflow, etl_elt, feature_store, streaming","api_backend, ci_cd, docker, experiment_tracking, kubernetes, mlops, monitoring",,,,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,350000.0,12.765691290604371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131398360,https://hh.ru/vacancy/131398360,2026,python,machine_learning,"fine_tuning, llm, nlp, prompt_engineering",computer_vision,,"numpy, pandas, pytorch, tensorflow",,experiment_tracking,,,leadership,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,121440.0,11.707183827114658,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129811293,https://hh.ru/vacancy/129811293,2026,"c++, python",,,computer_vision,,"opencv, pytorch",,"docker, inference_optimization",,,,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,200000.0,12.206077645517674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129813525,https://hh.ru/vacancy/129813525,2026,"c++, python",,,computer_vision,,"opencv, pytorch",,"docker, inference_optimization",,,,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,200000.0,12.206077645517674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130489533,https://hh.ru/vacancy/130489533,2026,"bash, python",,llm,ocr,,,,"docker, kubernetes, mlops","aws, azure, gcp",,communication,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,175000.0,12.07254696717504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131481535,https://hh.ru/vacancy/131481535,2026,python,,"llm, rag",,,,streaming,mlops,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,350000.0,12.765691290604371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129763603,https://hh.ru/vacancy/129763603,2026,python,,"llm, rag","ocr, speech",,huggingface,etl_elt,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,320000.0,12.676079399771027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131732777,https://hh.ru/vacancy/131732777,2026,"python, sql",,"embeddings, nlp",,,,"airflow, data_warehousing, etl_elt, streaming",,,,,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,184000.0,12.122696471358964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131718377,https://hh.ru/vacancy/131718377,2026,python,,"fine_tuning, llm, nlp",,,,,api_backend,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,225000.0,12.323860125621126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131718378,https://hh.ru/vacancy/131718378,2026,python,,"fine_tuning, llm, nlp",,,,,api_backend,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,225000.0,12.323860125621126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131718379,https://hh.ru/vacancy/131718379,2026,python,,"fine_tuning, llm, nlp",,,,,api_backend,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,225000.0,12.323860125621126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131718380,https://hh.ru/vacancy/131718380,2026,python,,"fine_tuning, llm, nlp",,,,,api_backend,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,225000.0,12.323860125621126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
131718381,https://hh.ru/vacancy/131718381,2026,python,,"fine_tuning, llm, nlp",,,,,api_backend,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,225000.0,12.323860125621126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
131718382,https://hh.ru/vacancy/131718382,2026,python,,"fine_tuning, llm, nlp",,,,,api_backend,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,225000.0,12.323860125621126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
131718383,https://hh.ru/vacancy/131718383,2026,python,,"fine_tuning, llm, nlp",,,,,api_backend,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,225000.0,12.323860125621126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131718384,https://hh.ru/vacancy/131718384,2026,python,,"fine_tuning, llm, nlp",,,,,api_backend,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,225000.0,12.323860125621126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131087859,https://hh.ru/vacancy/131087859,2026,"python, sql",,llm,,,"catboost, lightgbm, pytorch, xgboost","airflow, spark","mlops, monitoring",,,,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,552000.0,13.221305136851795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131087860,https://hh.ru/vacancy/131087860,2026,"python, sql",,llm,,,"catboost, lightgbm, pytorch, xgboost","airflow, spark","mlops, monitoring",,,,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,552000.0,13.221305136851795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131087861,https://hh.ru/vacancy/131087861,2026,"python, sql",,llm,,,"catboost, lightgbm, pytorch, xgboost","airflow, spark","mlops, monitoring",,,,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,552000.0,13.221305136851795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131087862,https://hh.ru/vacancy/131087862,2026,"python, sql",,llm,,,"catboost, lightgbm, pytorch, xgboost","airflow, spark","mlops, monitoring",,,,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,552000.0,13.221305136851795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131087863,https://hh.ru/vacancy/131087863,2026,"python, sql",,llm,,,"catboost, lightgbm, pytorch, xgboost","airflow, spark","mlops, monitoring",,,,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,552000.0,13.221305136851795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131661788,https://hh.ru/vacancy/131661788,2026,python,deep_learning,,computer_vision,,"numpy, opencv, pandas, pytorch, scikit_learn, tensorflow",,docker,,"linear_algebra, probability, statistics",english,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,135000.0,11.813037464800539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131000169,https://hh.ru/vacancy/131000169,2026,python,,"llm, prompt_engineering, rag, text_generation",,experimentation,,,,,,english,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,368000.0,12.81584093453868,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131406217,https://hh.ru/vacancy/131406217,2026,python,deep_learning,,"computer_vision, multimodal, ocr",,"numpy, opencv, pandas, pytorch, scikit_learn",,"api_backend, docker, experiment_tracking, inference_optimization",,,,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,175000.0,12.07254696717504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
131692106,https://hh.ru/vacancy/131692106,2026,python,deep_learning,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,300000.0,12.611541086966115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131602971,https://hh.ru/vacancy/131602971,2026,python,,"llm, prompt_engineering",,experimentation,,,,,,"communication, english, research",1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,368000.0,12.81584093453868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130078372,https://hh.ru/vacancy/130078372,2026,python,,,,,,,,,,english,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77000.0,11.251573687764477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131038979,https://hh.ru/vacancy/131038979,2026,python,,,,,,,,,,communication,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,185000.0,12.128116509451258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131142567,https://hh.ru/vacancy/131142567,2026,"python, sql",,,,,,"airflow, etl_elt",api_backend,,,research,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,100000.0,11.51293546492023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131750764,https://hh.ru/vacancy/131750764,2026,"python, sql",,,,causal_inference,,"airflow, etl_elt",,gcp,,leadership,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,280000.0,12.54254845357358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131730933,https://hh.ru/vacancy/131730933,2026,"c++, python",,,,,numpy,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,120000.0,11.695255355062795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130141552,https://hh.ru/vacancy/130141552,2026,"python, sql",,,,causal_inference,,"airflow, etl_elt",,gcp,,leadership,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,280000.0,12.54254845357358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
